total,body
3, 休憩 で 行っ て 来 まし た 。 今回 は 季節 限定 の アップル 何とか 。 冬 の 飲み の も で 、 リンゴ の 香り と ちょこっと スパイシー な 香り が いい 感じ です 。 甘い ので 、 甘い の 苦手 な 人 は 注意 ！ 
4, 行列 が できる 安く て 美味しい 焼肉 屋 さん 。 何 度 行っ て も 美味しい です 。 オススメ は 塩 ロース 。 マッコリ の 「 虎 」 も 微 発砲 で 美味しい です 。 
4, 友人 と 平日 の 夜 に 行っ て き まし た 。 いつも 並ぶ お 店 な のに 今回 は スムーズ に 入れ まし た 。 時間 帯 による の でしょ う か 。 （ 今回 は 21 時 過ぎ ） 大好き な 「 内臓 刺身 盛合せ 」 を 早速 注文 。 ここ の お 刺身 は 安く て 新鮮 で 美味しい ので オススメ 。 今回 は 、 心臓 、 ミノ 、 タン の 3 種 でし た 。 「 牛 の 江戸前 にぎり 」 も 盛り合わせ に する と 色々 な 部位 を 楽しめ ます 。 味付け も 、 塩 と 醤油 の ２つ が 選べ て 嬉しい 。 色々 な 味付け で お 肉 が 楽しめ て オススメ です 。 
3, 訪問 日 ： 2009 / 02 / 14 色彩 の 美し さ に 惹か れ て 買っ て み まし た 。 パティスリー・サダハル・アオキ・パリ の 「 ボンボン ショコラ 」 パッケージ も シンプル で 素敵 です 。 フレーバー も 面白く 、 和風 な 抹茶 や 柚子 など も あり ます 。 お 値段 も 手頃 な ので 、 軽い 贈り物 に も いい です ね 。 
3," 訪問 日 ： 2009 / 08 / 03 かき氷 が 食べ た いっ ！ の 一言 から 色々 探し て 見つけ た お 店 「 京 鼎 樓 」 。 デザート の 前 に 早速 色々 注文 し て み まし た 。 ・ キクラゲ と 豚肉 の 卵 炒め （ 1 ～ 2 人前 　 950 円 ） キクラゲ の コリコリ な 食 感 と 卵 の ふわふわ な 食 感 が 楽しい です 。 味 が ちょっと 濃いめ な ので 、 ついつい ご飯 が 食べ たく なり ます 。 ・ 焼きそば （ 1 , 100 円 ） 野菜 たっぷり の 焼きそば 。 味付け も しっかり し て い て ボリューム 満点 です 。 ・ 蟹 みそ 入り 小籠 包 （ 6 個 入り 　 1 , 250 円 ） 蟹 の 旨味 が ぎゅ ー っと 詰まっ た 小 龍 包 です 。 皮 は 薄め です が モチ モチ し て い ます 。 ・ 烏 龍 小籠 包 （ 6 個 入り 　 950 円 ） 烏龍茶 の 風味 で さわやか に 食べ られる 小 龍 包 。 独特 の 風味 が 病み付き に なり ます 。 ・ 芒 果 雪 綿 冰 （ 850 円 ） ここ の かき氷 は きめ が 細かく 全く ざら つき が あり ませ ん 。 氷 自体 に 味 が つい て い て 、 そこ に マンゴー 、 マンゴー ソース 、 練乳 が かかっ て ます 。 ふわふわ ひえ ひえ の 食 感 が 最高 です 。 かき氷 が ボリューム 満点 な ので 、 かき氷 の 分 、 食事 を セーブ する 事 を オススメ し ます ♪  "
4," 訪問 日 ： 2009 / 05 / 27 フルーツ パスタ が 食べ たく て 行っ て き まし た ！ 5 , 000 円 位 で コース で 出 て き ます 。 ・ パン 、 オリーブ オイル パン は ふんわり もち もち 。 3 種類 の オリーブ オイル は それぞれ 旨味 、 香り が 違い ます 。 自分 に 合っ た オイル で 食べ られる の が 嬉しい 。 ・ た この 口 蛸 の 色々 な 部位 を 焼い たり 、 マリネ し た 一品 。 蛸 の こりこり し た 食 感 など いろいろ 楽しめ ます 。 ・ 前菜 盛り合わせ 新鮮 野菜 を 使っ た 前菜 が 少し ずつ 色々 盛り つけ られ て 出 て き ます 。 ・ お 魚 3 点 ・ 佐藤 錦 の 冷 製 フルーツ パスタ さくらんぼ の 甘酸っぱ さ が 、 さっぱり し た ソース と パスタ に 良く 合い ます 。 フルーツ と パスタ ？ と 一瞬 美味しい の か な ？ と 思う かも しれ ませ ん が 、 とっても 美味しい です 。 ・ ハム と 新鮮 野菜 ・ トマト パスタ ・ 鴨 と ポーク の グリル お 肉 は とても ジューシー で 、 香ばしく 焼き上げ られ て い ます 。 一緒 に 添え られ た 野菜 も 新鮮 で おいしい 。 ・ デザート プレート サプレイズ で メッセージ が 書か れ た デザート プレート が 出 て き まし た 。 友人 が 事前 に 用意 し て い て くれ た みたい です 。 デザート も 甘く て 美味しい ♪ パスタ の 量 など を お腹 の 調子 で 変更 し て くれる の も 嬉しい 。 ワイン の 飲み 放題 コース など も ある ので オススメ です 。  "
4, 名物 ！ と 書い て あっ た のに のせ られ て 、 行っ て み まし た 。 タイミング が 良かっ た の か 並ば ず に 入れ まし た が 、 結構 並ぶ みたい です 。 オススメ は ？ と 店員 さん に 訪ねる と 「 全部 のせ 」 です と の 事 。 全部 のせ は その 名 の とおり 、 メニュー に ある トッピング が 全部 のっ て ます w 。 が 、 それ が すごく 美味しい 。 追加 注文 し た 、 そば 粉 入り チーズ ケーキ も 素朴 な 感じ で 美味しかっ た です 。 
3,「 から しれん こん 」 が 食べ た いっ ！ と 言う 、 友達 の リクエスト で 行っ て 来 まし た 。 お 店 の 名前 通り 、 れん こん づくし の お 店 です ！ もう少し 、 料理 が でき た て だ と 美味しい か な 。 
3, 小さい お 店 に 大 人数 で 押し掛け て しまい まし た 。 。 。 なのに 粋 な 店長 が 温かく 迎え て くれ まし た 。 目当て は 「 下町 ハイボール 」 なかなか 出し て いる お 店 が 少なく やっと 飲め まし た ！ オススメ は 名前 は 忘れ て しまっ た けど 、 山芋 を 鉄板 で やい た やつ ！ 
5, 訪問 日 ： 2009 / 02 / 02 お昼 に 行っ て き まし た 。 いつも ついつい 、 「 焼 穴子 玉子 ふ は ふ は 丼 」 を 注文 し て しまう ので 、 今回 は 、 初 挑戦 「 焼きとり そぼろ どんぶり 」 を 注文 。 ・ 焼きとり そぼろ どんぶり こちら は 、 「 ふ は ふ は 丼 」 の 代わり に 香ばしく 焼か れ た 鶏肉 が たっぷり 入っ た どんぶり 。 穴子 同様 、 鶏肉 が 香ばしく 、 玉子 は ふ は ふ は 。 箸 が 止まり ませ ん ！ 座席 数 は あまり あり ませ ん が 、 並ん で でも 食べ たい 丼 が いっぱい の お 店 です 。 
4, 訪問 日 ： 2009 / 10 / 30 友人 に 誘わ れ て 行っ て き まし た 。 ちょ と 前 の 事 な ので 料理 の 名前 とか ほとんど 覚え て ない です w 。 ■ 前菜 盛り合わせ 全体 的 に 辛い 味付け の もの が 多い です 。 辛い もの 好き に は 良い かも 。 ■ 魚 の なにか 魚 に 熱々 の オイル を じゅっ と かけ た 一品 。 お 魚 の 名前 とか 忘れ て しまい まし た が 美味しかっ た 。 ■ 上海 蟹 の なに か 上海 蟹 と 玉子 の 料理 。 ふわふわ で 美味しかっ た 。 ■ 酢豚 大きな 肉 団子 の 酢豚 。 周り が サクッ として て 美味しかっ た 。 ■ 杏仁 豆腐 しっかり し た 杏仁 豆腐 だっ た と 思い ます 。 甘 さ 控えめ だっ た よう な 。 美味しかっ た 記憶 が 鮮明 に 残っ てる ん です けど 、 一品 一 品 が どんな 感じ だっ た の が 忘れ て しまい まし た 。 次回 お 邪魔 し た 時 は ちゃんと 覚え て おき ます 。 
3, 訪問 日 ： 2009 / 02 / 04 お 店 の 前 を 通る たび に 気 に なっ て い た ので 入っ て み まし た 。 オススメ を 聞く と 、 季節 の ケーキ で 「 カシス と 栗 」 が オススメ です と の 事 で 。 早速 注文 。 もう １つ 、 「 クレオル ショコラ 」 を 注文 し て み まし た 。 ・ カシス と 栗 カシス と 栗 の 相性 って どう だろ う ？ と 思っ て い た けど 、 カシス の 酸味 と 栗 独特 の 風味 が 意外と 合っ て い て 美味しい です 。 ・ クレオル ショコラ チョコ と バナナ という 最強 コンビ 。 やっぱり この 組み合わせ は 美味しい です ね 。 店内 に は 他 に も いろいろ な ケーキ が ある ので 。 次回 また 、 他 の 種類 を 挑戦 し て み ます 。 
2, ランチ で 行っ て 来 まし た 。 今回 は 「 納豆 そば 」 お 蕎麦 は 普通 です が 、 納豆 の ボリューム が いい 。 納豆 が 苦手 な 人 は きっと 食べ られ ない くらい 納豆 の 風味 が きい て ます ♪ 
2, 訪問 日 ： 2009 / 02 / 12 ランチ で 行っ て き まし た 。 今回 は 「 山かけ そば 」 を 注文 。 ・ 山かけ そば とろろ の 上 に 大きな 卵 が １つ 。 味付け は ちょっと 濃いめ です が 、 お腹 に 優しい １ 品 です 。 
4," 訪問 日 ： 2009 / 03 / 14 京都 と 言え ば 「 都路 里 の パフェ ！ 」 って 事 で 本店 に 行っ て みる と 、 ビル が 改装 工事 中 らしく 、 仮 店舗 で の 営業 でし た 。 ↓ ■ 仮 店舗 京都 市 東山 区 祇園町北側 275 （ 倭 美 坐 祇園 くろ ちく ビル ２ Ｆ ） 今回 は 、 「 都路 里 ご ぜん 」 「 抹茶 鶏 蕎麦 」 「 都路 里 パフェ 」 「 ヨーグルト パフェ 」 を 注文 。 ■ 都路 里 ご ぜん （ 1 , 291 円 ） 抹茶 の お 蕎麦 （ または うどん ） 、 ほうじ茶 の 炊き込み ご飯 、 わらび 餅 の セット です 。 炊き込み ご飯 は 今回 は サツマイモ でし た 。 ■ 抹茶 鶏 蕎麦 抹茶 蕎麦 の 中 に 鶏肉 が 入っ て い ます 。 さっぱり し た 出汁 に 抹茶 の お 蕎麦 が 良く 合い ます 。 蕎麦 は そこ まで 抹茶 が 強く あり ませ ん が 、 ほんのり 最後 に 渋み が 残っ て いい 感じ です 。 ■ 都路 里 パフェ （ 1 , 050 円 ） 定番 の 都路 里 パフェ ！ ココ の 抹茶 ゼリー は 最高 です 。 色々 な 品 に 型 を 変え た 抹茶 が 味わえ て 、 抹茶 好き に は たまり ませ ん 。 ■ ヨーグルト パフェ （ 1 , 001 円 ） 初 挑戦 ！ ヨーグルト と 抹茶 ？ と 思っ て い た の です が 、 とっても さっぱり し て 美味しい ！ 抹茶 の 香り 、 パフェ の 甘 さ 、 ヨーグルト の さっぱり 感 の バランス が とても 良い です 。 軽食 系 と 合わせ て 食べる なら 、 さっぱり し た 「 ヨーグルト パフェ 」 は オススメ です 。 今回 は 訪問 日 が 3 / 14 の ホワイト デー だっ た ので 、 帰り に 女性 限定 で 「 抹茶 クッキー 」 を プレゼント し て くれ まし た ♪ そんな 心意気 も ステキ です ね 。 本店 の 改装 が 終わっ たら 、 是非 また 行き たい です 。  "
3, 訪問 日 ： 2009 / 06 / 02 「 Jellyfish .」 系列 の お 店 は 和風 モダン な 内装 で 、 雰囲気 も 良く 料理 も おいしい です 。 今回 は 「 茶茶 白雨 」 へ 。 ・ いも もち の そぼろ 煮 もち もち の 芋 モチ に 出汁 の 利い た そぼろ あん が のっ て い ます 。 ・ 手づくり ドレッシング の ため の さら だ 今回 は トマト で 。 さっぱり 美味しい です 。 ・ 空豆 ・ 漬け 物 盛り合わせ ・ アボガド の サラダ 店内 は ほの暗く 、 いい 雰囲気 です 。 「 茶茶 花 」 より も 駅 に 近い ので 、 立ち寄り やすい と 思い ます 。 
4, じ びえ を 食べ させ て くれる お 店 。 目黒川 沿い に あっ て 、 雰囲気 が すっきり し て い て ステキ 。 いろいろ な お 肉 が 楽しめ ます 。 今回 は 、 さっぱり と 「 桜 肉 の カルパッチョ 」 。 すっきり し て い て 美味しかっ た です 。 
